ASIN,Date,Category,BSR,Last Known BSR
B08523BC7W,2022-08-02,Home & Kitchen,94993.0,64963.0
B08523BC7W,2022-08-03,Home & Kitchen,119996.0,94993.0
B08523BC7W,2022-08-04,Home & Kitchen,90199.0,119996.0
B08523BC7W,2022-08-05,Home & Kitchen,65000.0,90199.0
B08523BC7W,2022-08-06,Home & Kitchen,149827.0,65000.0
B08523BC7W,2022-08-07,Home & Kitchen,87469.0,149827.0
B08523BC7W,2022-08-08,Home & Kitchen,136435.0,87469.0
B08523BC7W,2022-07-01,Refrigerators,117.0,
B08523BC7W,2022-07-02,Refrigerators,190.0,117.0
B08523BC7W,2022-07-03,Refrigerators,140.0,190.0
B08523BC7W,2022-07-04,Refrigerators,206.0,140.0
B08523BC7W,2022-07-05,Refrigerators,82.0,206.0
B08523BC7W,2022-07-06,Refrigerators,190.0,82.0
B08523BC7W,2022-07-07,Refrigerators,232.0,190.0
B08523BC7W,2022-07-08,Refrigerators,249.0,232.0
B08523BC7W,2022-07-09,Refrigerators,135.0,249.0
B08523BC7W,2022-07-10,Refrigerators,240.0,135.0
B08523BC7W,2022-07-11,Refrigerators,155.0,240.0
B08523BC7W,2022-07-13,Refrigerators,316.0,155.0
B08523BC7W,2022-07-14,Refrigerators,338.0,316.0
B08523BC7W,2022-07-15,Refrigerators,331.0,338.0
B08523BC7W,2022-07-16,Refrigerators,115.0,331.0
B08523BC7W,2022-07-17,Refrigerators,98.0,115.0
B08523BC7W,2022-07-18,Refrigerators,241.0,98.0
B08523BC7W,2022-07-19,Refrigerators,270.0,241.0
B08523BC7W,2022-07-20,Refrigerators,285.0,270.0
B08523BC7W,2022-07-21,Refrigerators,283.0,285.0
B08523BC7W,2022-07-22,Refrigerators,149.0,283.0
B08523BC7W,2022-07-23,Refrigerators,245.0,149.0
B08523BC7W,2022-07-24,Refrigerators,369.0,245.0
B08523BC7W,2022-07-25,Refrigerators,415.0,369.0
B08523BC7W,2022-07-26,Refrigerators,168.0,415.0
B08523BC7W,2022-07-27,Refrigerators,235.0,168.0
B08523BC7W,2022-07-28,Refrigerators,180.0,235.0
B08523BC7W,2022-07-29,Refrigerators,140.0,180.0
B08523BC7W,2022-07-30,Refrigerators,207.0,140.0
B08523BC7W,2022-07-31,Refrigerators,111.0,207.0
B08523BC7W,2022-08-01,Refrigerators,146.0,111.0
B08523BC7W,2022-08-02,Refrigerators,180.0,146.0
B08523BC7W,2022-08-03,Refrigerators,205.0,180.0
B08523BC7W,2022-08-04,Refrigerators,172.0,205.0
B08523BC7W,2022-08-05,Refrigerators,149.0,172.0
B08523BC7W,2022-08-06,Refrigerators,288.0,149.0
B08523BC7W,2022-08-07,Refrigerators,220.0,288.0
B08523BC7W,2022-08-08,Refrigerators,284.0,220.0
B079QP11T3,2022-07-01,Home & Kitchen,2462.0,
B079QP11T3,2022-07-02,Home & Kitchen,2209.0,2462.0
B079QP11T3,2022-07-03,Home & Kitchen,3270.0,2209.0
B079QP11T3,2022-07-04,Home & Kitchen,3596.0,3270.0
B079QP11T3,2022-07-05,Home & Kitchen,2551.0,3596.0
B079QP11T3,2022-07-06,Home & Kitchen,3171.0,2551.0
B079QP11T3,2022-07-07,Home & Kitchen,3116.0,3171.0
B079QP11T3,2022-07-08,Home & Kitchen,2680.0,3116.0
B079QP11T3,2022-07-09,Home & Kitchen,2061.0,2680.0
B079QP11T3,2022-07-10,Home & Kitchen,1752.0,2061.0
B079QP11T3,2022-07-11,Home & Kitchen,2465.0,1752.0
B079QP11T3,2022-07-13,Home & Kitchen,6530.0,2465.0
B079QP11T3,2022-07-14,Home & Kitchen,5340.0,6530.0
B079QP11T3,2022-07-15,Home & Kitchen,4688.0,5340.0
B079QP11T3,2022-07-16,Home & Kitchen,4818.0,4688.0
B079QP11T3,2022-07-17,Home & Kitchen,2415.0,4818.0
B079QP11T3,2022-07-18,Home & Kitchen,4651.0,2415.0
B079QP11T3,2022-07-19,Home & Kitchen,7290.0,4651.0
B079QP11T3,2022-07-20,Home & Kitchen,4702.0,7290.0
B079QP11T3,2022-07-21,Home & Kitchen,4447.0,4702.0
B079QP11T3,2022-07-22,Home & Kitchen,5527.0,4447.0
B079QP11T3,2022-07-23,Home & Kitchen,3255.0,5527.0
B079QP11T3,2022-07-24,Home & Kitchen,2979.0,3255.0
B079QP11T3,2022-07-25,Home & Kitchen,5017.0,2979.0
B079QP11T3,2022-07-26,Home & Kitchen,1137.0,5017.0
B079QP11T3,2022-07-27,Home & Kitchen,1548.0,1137.0
B079QP11T3,2022-07-28,Home & Kitchen,1955.0,1548.0
B079QP11T3,2022-07-29,Home & Kitchen,2079.0,1955.0
B079QP11T3,2022-07-30,Home & Kitchen,1758.0,2079.0
B079QP11T3,2022-07-31,Home & Kitchen,2140.0,1758.0
B079QP11T3,2022-08-01,Home & Kitchen,2078.0,2140.0
B079QP11T3,2022-08-02,Home & Kitchen,1772.0,2078.0
B079QP11T3,2022-08-03,Home & Kitchen,2069.0,1772.0
B079QP11T3,2022-08-04,Home & Kitchen,1352.0,2069.0
B079QP11T3,2022-08-05,Home & Kitchen,1265.0,1352.0
B079QP11T3,2022-08-06,Home & Kitchen,1159.0,1265.0
B079QP11T3,2022-08-07,Home & Kitchen,881.0,1159.0
B079QP11T3,2022-08-08,Home & Kitchen,635.0,881.0
B079QP11T3,2022-07-01,Refrigerators,10.0,
B079QP11T3,2022-07-02,Refrigerators,8.0,10.0
B079QP11T3,2022-07-03,Refrigerators,10.0,8.0
B079QP11T3,2022-07-04,Refrigerators,11.0,10.0
B079QP11T3,2022-07-05,Refrigerators,8.0,11.0
B079QP11T3,2022-07-06,Refrigerators,11.0,8.0
B079QP11T3,2022-07-07,Refrigerators,10.0,11.0
B079QP11T3,2022-07-08,Refrigerators,11.0,10.0
B079QP11T3,2022-07-09,Refrigerators,9.0,11.0
B079QP11T3,2022-07-10,Refrigerators,7.0,9.0
B079QP11T3,2022-07-11,Refrigerators,12.0,7.0
B079QP11T3,2022-07-13,Refrigerators,26.0,12.0
