Keyword,Rank,ASIN,Title,Brand,Latest Selling Price,Original Price,Fulfilled,Sponsored,Present
Tooth gel,-1,B074H2JMDQ,"Dabur Meswak: India's No-1 Fluoride Free Toothpaste with Antibacterial, Anti Inflammatory & Astringent benefits,Cavity Protection|Helps fight Plaque, Tartar, Cavity and Tooth Decay- 400 gram(200gm*2)",Dabur,163.00,163.00,Fulfilled,,False
Tooth gel,-1,B01MV5G8K6,"Himalaya Complete Care Toothpaste | For Healthy Gums & Strong Teeth | With Neem, Miswak & Triphala | 150g | Pack of 2",Himalaya,149.00,149.00,Fulfilled,,False
Tooth gel,-1,B08K8GHBTZ,Dabur Herb'l Neem - Germ Protection Toothpaste with No added Fluoride and Parabens - 200 g (Pack of 3),Dabur,183.00,240.00,Fulfilled,,False
Tooth gel,-1,B08K8FXM81,Dabur Herb'l Clove - Cavity Protection Toothpaste with No added Fluoride and Parabens- 200 g (Pack of 3),Dabur,175.00,240.00,Fulfilled,,False
Tooth gel,-1,B08ZZZSN6P,"Parodontax Ultra Clean Toothpaste For Daily Protection Against Gum Problems, Maintains Oral Hygiene With Strong Teeth And Fresh Breath, 75g",Parodontax,104.00,115.00,Fulfilled,,False
Tooth gel,-1,B092K383WY,"Colgate Total Whole Mouth Health, Antibacterial Cavity Protection Toothpaste, 120gm + 120gm (Advanced Health, Saver Pack)",Colgate,230.00,240.00,NA,,False
Tooth gel,-1,B00OKR0CO8,"Pepsodent Germicheck 12h Germ Protection Toothpaste, 100g",Pepsodent,33.00,47.00,NA,,False
Tooth gel,-1,B072HMQF6J,"Himalaya Toothpaste - Active Fresh Gel, 80g Carton",Himalaya,49.00,50.00,NA,,False
Tooth gel,-1,B077VHCRTB,"Pepsodent Germicheck 8 Actions, Whole Mouth Toothpaste Fights Teeth, Gum & Tongue Germs, Prevents Cavity, Promotes Oral Hygiene, Family Pack, 500 g",Pepsodent,175.00,245.00,NA,,False
Tooth gel,-1,B01AAE8JS0,"Sensodyne Toothpaste Fresh Mint, Sensitive tooth paste for daily sensitivity protection, 150 gm",Sensodyne,204.00,210.00,Fulfilled,,False
Tooth gel,-1,B01N2QE9FD,Ayush Whitening Toothpaste - 150 g (Rock Salt),Lever Ayush,84.00,85.00,NA,,False
Tooth gel,-1,B0B2K5SYXG,"KEDY Cordless Advanced Jet Flosser for Teeth, Gums, Braces, Water-Jet Flosser Air Technology Dental Care Water Jet Cords Tooth Pick Power Floss Dental Cleaning Whitening Teeth Kit",Kedy,319.00,919.00,NA,,False
