ASIN,Date,Selling Price,Last Known Selling Price,BSR,Last Known BSR,Estimated Sales,Availability
10500,2022-09-20,610.0,610.0,10.0,13.0,0.0,1.0
10500,2022-09-21,610.0,610.0,11.0,10.0,0.0,1.0
10500,2022-09-22,610.0,610.0,10.0,11.0,0.0,1.0
10500,2022-09-23,610.0,610.0,10.0,10.0,0.0,1.0
874067,2022-09-15,950.0,,13.0,,0.0,1.0
874067,2022-09-16,950.0,950.0,14.0,13.0,0.0,1.0
874067,2022-09-17,950.0,950.0,14.0,14.0,0.0,1.0
874067,2022-09-18,950.0,950.0,14.0,14.0,0.0,1.0
874067,2022-09-20,950.0,950.0,12.0,14.0,0.0,1.0
874067,2022-09-21,950.0,950.0,13.0,12.0,0.0,1.0
874067,2022-09-22,950.0,950.0,12.0,13.0,0.0,1.0
874067,2022-09-23,950.0,950.0,12.0,12.0,0.0,1.0
72139,2022-09-15,1477.0,,15.0,,0.0,1.0
72139,2022-09-16,1477.0,1477.0,17.0,15.0,0.0,1.0
72139,2022-09-17,1477.0,1477.0,17.0,17.0,0.0,1.0
72139,2022-09-18,1477.0,1477.0,17.0,17.0,0.0,1.0
72139,2022-09-20,1477.0,1477.0,14.0,17.0,0.0,1.0
72139,2022-09-21,1477.0,1477.0,15.0,14.0,0.0,1.0
72139,2022-09-22,1477.0,1477.0,14.0,15.0,0.0,1.0
72139,2022-09-23,1477.0,1477.0,14.0,14.0,0.0,1.0
1323563,2022-09-15,1914.0,,16.0,,0.0,1.0
1323563,2022-09-16,1914.0,1914.0,18.0,16.0,0.0,1.0
1323563,2022-09-17,1914.0,1914.0,18.0,18.0,0.0,1.0
1323563,2022-09-18,1914.0,1914.0,18.0,18.0,0.0,1.0
1323563,2022-09-20,1914.0,1914.0,15.0,18.0,0.0,1.0
1323563,2022-09-21,1914.0,1914.0,16.0,15.0,0.0,1.0
1323563,2022-09-22,1914.0,1914.0,15.0,16.0,0.0,1.0
1323563,2022-09-23,1914.0,1914.0,15.0,15.0,0.0,1.0
1328949,2022-09-15,1848.0,,18.0,,0.0,1.0
1328949,2022-09-16,1862.0,1848.0,20.0,18.0,0.0,1.0
1328949,2022-09-17,1862.0,1862.0,20.0,20.0,0.0,1.0
1328949,2022-09-18,1862.0,1862.0,20.0,20.0,0.0,1.0
1328949,2022-09-20,1862.0,1862.0,17.0,20.0,0.0,1.0
1328949,2022-09-21,1862.0,1862.0,18.0,17.0,0.0,1.0
1328949,2022-09-22,1862.0,1862.0,17.0,18.0,0.0,1.0
1328949,2022-09-23,1862.0,1862.0,17.0,17.0,0.0,1.0
10506,2022-09-15,695.0,,19.0,,0.0,1.0
10506,2022-09-16,695.0,695.0,21.0,19.0,0.0,1.0
10506,2022-09-17,695.0,695.0,21.0,21.0,0.0,1.0
10506,2022-09-18,695.0,695.0,21.0,21.0,0.0,1.0
10506,2022-09-20,695.0,695.0,18.0,21.0,0.0,1.0
10506,2022-09-21,695.0,695.0,19.0,18.0,0.0,1.0
10506,2022-09-22,695.0,695.0,18.0,19.0,0.0,1.0
10506,2022-09-23,695.0,695.0,18.0,18.0,0.0,1.0
72164,2022-09-15,1250.0,,20.0,,0.0,1.0
72164,2022-09-16,1264.0,1250.0,22.0,20.0,0.0,1.0
72164,2022-09-17,1264.0,1264.0,23.0,22.0,0.0,1.0
72164,2022-09-18,1264.0,1264.0,22.0,23.0,0.0,1.0
72164,2022-09-20,1264.0,1264.0,20.0,22.0,0.0,1.0
72164,2022-09-21,1264.0,1264.0,20.0,20.0,0.0,1.0
72164,2022-09-22,1264.0,1264.0,19.0,20.0,0.0,1.0
72164,2022-09-23,1264.0,1264.0,19.0,19.0,0.0,1.0
10495,2022-09-15,695.0,,26.0,,0.0,1.0
10495,2022-09-16,695.0,695.0,28.0,26.0,0.0,1.0
10495,2022-09-17,695.0,695.0,27.0,28.0,0.0,1.0
10495,2022-09-18,695.0,695.0,26.0,27.0,0.0,1.0
10495,2022-09-20,695.0,695.0,24.0,26.0,0.0,1.0
10495,2022-09-21,695.0,695.0,24.0,24.0,0.0,1.0
10495,2022-09-22,695.0,695.0,23.0,24.0,0.0,1.0
10495,2022-09-23,695.0,695.0,23.0,23.0,0.0,1.0
10499,2022-09-15,695.0,,27.0,,0.0,1.0
10499,2022-09-16,695.0,695.0,27.0,27.0,0.0,1.0
10499,2022-09-17,695.0,695.0,28.0,27.0,0.0,1.0
10499,2022-09-18,695.0,695.0,27.0,28.0,0.0,1.0
10499,2022-09-20,695.0,695.0,25.0,27.0,0.0,1.0
10499,2022-09-21,695.0,695.0,25.0,25.0,0.0,1.0
10499,2022-09-22,695.0,695.0,24.0,25.0,0.0,1.0
10499,2022-09-23,695.0,695.0,25.0,24.0,0.0,1.0
1328938,2022-09-15,2480.0,,28.0,,0.0,1.0
1328938,2022-09-16,2480.0,2480.0,29.0,28.0,0.0,1.0
1328938,2022-09-17,2480.0,2480.0,29.0,29.0,0.0,1.0
1328938,2022-09-18,2480.0,2480.0,29.0,29.0,0.0,1.0
1328938,2022-09-20,2480.0,2480.0,28.0,29.0,0.0,1.0
1328938,2022-09-21,2480.0,2480.0,29.0,28.0,0.0,1.0
1328938,2022-09-22,2480.0,2480.0,27.0,29.0,0.0,1.0
1328938,2022-09-23,2480.0,2480.0,26.0,27.0,0.0,1.0
72162,2022-09-15,1477.0,,32.0,,0.0,1.0
72162,2022-09-16,1477.0,1477.0,34.0,32.0,0.0,1.0
72162,2022-09-17,1477.0,1477.0,33.0,34.0,0.0,1.0
