ASIN,Category,Latest BSR,Last Day BSR
B08PBRWR7Y,"Water Coolers, Filters & Cartridges",3112.0,3111.0
B08PBVB9KL,Home & Kitchen,1474917.0,1471817.0
B08PBVB9KL,"Water Coolers, Filters & Cartridges",3076.0,3065.0
B01MYH9UZL,Home & Kitchen,545119.0,545744.0
B01MYH9UZL,"Water Coolers, Filters & Cartridges",1373.0,1385.0
B01FUH7N4I,Home & Kitchen,631288.0,631522.0
B01FUH7N4I,"Water Coolers, Filters & Cartridges",1555.0,1549.0
B06X9RHSFY,Home & Kitchen,756604.0,756711.0
B06X9RHSFY,"Water Coolers, Filters & Cartridges",1801.0,1801.0
B08QWZN4C8,Home & Kitchen,772719.0,773463.0
B08QWZN4C8,"Water Coolers, Filters & Cartridges",1829.0,1832.0
B008QE1OIO,Home & Kitchen,7587.0,16454.0
B008QE1OIO,"Water Coolers, Filters & Cartridges",43.0,69.0
B00H3H03Q4,Home & Kitchen,282.0,246.0
B00H3H03Q4,Water Cartridges,1.0,1.0
B08PBPVX3Y,Home & Kitchen,1884235.0,1881826.0
B08PBPVX3Y,"Water Coolers, Filters & Cartridges",3633.0,3633.0
B08MFH8Q5H,Home & Kitchen,685205.0,665144.0
B08MFH8Q5H,"Water Coolers, Filters & Cartridges",1671.0,1633.0
B07F6DPQDX,Home & Kitchen,1504322.0,1502814.0
B07F6DPQDX,"Water Coolers, Filters & Cartridges",3131.0,3124.0
B08QWY98L9,Home & Kitchen,1357376.0,1289699.0
B08QWY98L9,"Water Coolers, Filters & Cartridges",2864.0,2757.0
B00SMFPJG0,Home & Kitchen,503.0,658.0
B00SMFPJG0,Water Cartridges,2.0,2.0
B097DPYPPX,Home & Kitchen,73719.0,338174.0
B097DPYPPX,"Water Coolers, Filters & Cartridges",240.0,936.0
B09DCN3QQ6,Home & Kitchen,56043.0,27755.0
B09DCN3QQ6,Water Purifier Accessories,502.0,219.0
B09BKRNLN7,Home & Kitchen,13173.0,10466.0
B09BKRNLN7,Water Purifier Accessories,90.0,80.0
B09JNX8DD4,Home & Kitchen,14533.0,24531.0
B09JNX8DD4,"Water Coolers, Filters & Cartridges",67.0,103.0
B09BL2KHQW,Home & Kitchen,3544.0,3853.0
B09BL2KHQW,Water Purifier Accessories,18.0,20.0
B09DCPF1HH,Home & Kitchen,24148.0,129876.0
B09DCPF1HH,Water Purifier Accessories,196.0,1195.0
