ASIN,Date,Category,BSR,Last Known BSR
B09SGN2N8P,2022-07-05,Air Conditioners,88.0,92.0
B09SGN2N8P,2022-07-06,Air Conditioners,111.0,88.0
B09SGN2N8P,2022-07-07,Air Conditioners,164.0,111.0
B09SGN2N8P,2022-07-08,Air Conditioners,109.0,164.0
B09SGN2N8P,2022-07-09,Air Conditioners,83.0,109.0
B09SGN2N8P,2022-07-10,Air Conditioners,102.0,83.0
B09SGN2N8P,2022-07-11,Air Conditioners,75.0,102.0
B09SGN2N8P,2022-07-13,Air Conditioners,56.0,75.0
B09SGN2N8P,2022-07-14,Air Conditioners,63.0,56.0
B09SGN2N8P,2022-07-15,Air Conditioners,51.0,63.0
B09SGN2N8P,2022-07-16,Air Conditioners,68.0,51.0
B09SGN2N8P,2022-07-17,Air Conditioners,29.0,68.0
B09SGN2N8P,2022-07-18,Air Conditioners,57.0,29.0
B09SGN2N8P,2022-07-19,Air Conditioners,47.0,57.0
B09SGN2N8P,2022-07-20,Air Conditioners,44.0,47.0
B09SGN2N8P,2022-07-21,Air Conditioners,57.0,44.0
B09SGN2N8P,2022-07-22,Air Conditioners,64.0,57.0
B09SGN2N8P,2022-07-23,Air Conditioners,48.0,64.0
B09SGN2N8P,2022-07-24,Air Conditioners,45.0,48.0
B09SGN2N8P,2022-07-25,Air Conditioners,33.0,45.0
B09SGN2N8P,2022-07-26,Air Conditioners,41.0,33.0
B09SGN2N8P,2022-07-27,Air Conditioners,59.0,41.0
B09SGN2N8P,2022-07-28,Air Conditioners,82.0,59.0
B09SGN2N8P,2022-07-29,Air Conditioners,78.0,82.0
B09SGN2N8P,2022-07-30,Air Conditioners,99.0,78.0
B09SGN2N8P,2022-08-01,Air Conditioners,29.0,99.0
B09SGN2N8P,2022-08-02,Air Conditioners,56.0,29.0
B09SGN2N8P,2022-08-03,Air Conditioners,88.0,56.0
B09SGN2N8P,2022-08-04,Air Conditioners,97.0,88.0
B09SGN2N8P,2022-07-01,Large Appliances,1133.0,
B09SGN2N8P,2022-07-02,Large Appliances,2058.0,1133.0
B09SGN2N8P,2022-07-03,Large Appliances,1592.0,2058.0
B09SGN2N8P,2022-07-04,Large Appliances,1242.0,1592.0
B09SGN2N8P,2022-07-05,Large Appliances,1191.0,1242.0
B09SGN2N8P,2022-07-06,Large Appliances,1560.0,1191.0
B09SGN2N8P,2022-07-07,Large Appliances,2382.0,1560.0
B09SGN2N8P,2022-07-08,Large Appliances,1596.0,2382.0
B09SGN2N8P,2022-07-09,Large Appliances,1072.0,1596.0
B09SGN2N8P,2022-07-10,Large Appliances,1645.0,1072.0
B09SGN2N8P,2022-07-11,Large Appliances,1095.0,1645.0
B09SGN2N8P,2022-07-13,Large Appliances,730.0,1095.0
B09SGN2N8P,2022-07-14,Large Appliances,901.0,730.0
B09SGN2N8P,2022-07-15,Large Appliances,744.0,901.0
B09SGN2N8P,2022-07-16,Large Appliances,1059.0,744.0
B09SGN2N8P,2022-07-17,Large Appliances,422.0,1059.0
B09SGN2N8P,2022-07-18,Large Appliances,975.0,422.0
B09SGN2N8P,2022-07-19,Large Appliances,621.0,975.0
B09SGN2N8P,2022-07-20,Large Appliances,498.0,621.0
B09SGN2N8P,2022-07-21,Large Appliances,832.0,498.0
B09SGN2N8P,2022-07-22,Large Appliances,995.0,832.0
B09SGN2N8P,2022-07-23,Large Appliances,709.0,995.0
B09SGN2N8P,2022-07-24,Large Appliances,586.0,709.0
B09SGN2N8P,2022-07-25,Large Appliances,465.0,586.0
B09SGN2N8P,2022-07-26,Large Appliances,676.0,465.0
B09SGN2N8P,2022-07-27,Large Appliances,1157.0,676.0
B09SGN2N8P,2022-07-28,Large Appliances,1517.0,1157.0
B09SGN2N8P,2022-07-29,Large Appliances,1478.0,1517.0
B09SGN2N8P,2022-07-30,Large Appliances,2042.0,1478.0
B09SGN2N8P,2022-08-01,Large Appliances,630.0,2042.0
B09SGN2N8P,2022-08-02,Large Appliances,1084.0,630.0
B09SGN2N8P,2022-08-03,Large Appliances,1578.0,1084.0
B09SGN2N8P,2022-08-04,Large Appliances,1575.0,1578.0
B09W3RF92L,2022-07-01,Home & Kitchen,109249.0,
B09W3RF92L,2022-07-02,Home & Kitchen,138724.0,109249.0
B09W3RF92L,2022-07-03,Home & Kitchen,82190.0,138724.0
B09W3RF92L,2022-07-04,Home & Kitchen,128935.0,82190.0
B09W3RF92L,2022-07-05,Home & Kitchen,83350.0,128935.0
B09W3RF92L,2022-07-06,Home & Kitchen,128390.0,83350.0
B09W3RF92L,2022-07-07,Home & Kitchen,161887.0,128390.0
B09W3RF92L,2022-07-08,Home & Kitchen,78955.0,161887.0
B09W3RF92L,2022-07-09,Home & Kitchen,126158.0,78955.0
B09W3RF92L,2022-07-10,Home & Kitchen,161487.0,126158.0
B09W3RF92L,2022-07-11,Home & Kitchen,187113.0,161487.0
B09W3RF92L,2022-07-13,Home & Kitchen,63093.0,187113.0
B09W3RF92L,2022-07-14,Home & Kitchen,28989.0,63093.0
B09W3RF92L,2022-07-15,Home & Kitchen,78205.0,28989.0
B09W3RF92L,2022-07-16,Home & Kitchen,31046.0,78205.0
B09W3RF92L,2022-07-17,Home & Kitchen,104595.0,31046.0
B09W3RF92L,2022-07-18,Home & Kitchen,135048.0,104595.0
B09W3RF92L,2022-07-19,Home & Kitchen,165080.0,135048.0
B09W3RF92L,2022-07-20,Home & Kitchen,82044.0,165080.0
